subscriber_id,predicted_churn_probability_calibrated,model_score_ranking_raw,risk_tier,top_driver,recommended_action,rule_id,campaign_priority,campaign_queue_rank,primary_channel,intervention_type,human_touch_flag,campaign_cost_tier,secondary_channel,shap_explanation_summary
1979,0.0559,0.9549,Low,Low model risk,Monitor: include in quarterly digital health SMS (no outbound call).,R00_MONITOR,P4,4.0009441,SMS,monitor_only,False,C0,,Intl roaming 1/0/-1: +0.003 — Increases predicted churn risk; Night data pack 1/0/-1: +0.003 — Increases predicted churn risk
1990,0.0559,0.6014,Low,Low model risk,Monitor: include in quarterly digital health SMS (no outbound call).,R00_MONITOR,P4,4.0009441,SMS,monitor_only,False,C0,,≥2 ecosystem + modern network: +0.017 — Increases predicted churn risk; Sum Hamrah Man+Rubika+EWANO+VoLTE yes: +0.007 — Low digital engagement raises risk
1992,0.0559,0.4218,Low,VoLTE not adopted (data-capable),VoLTE Activation Push: one-tap provisioning SMS + 5GB bonus data after first successful VoLTE call within 14 days (tracked via network provisioning).,R03_VOLTE_ENABLE,P4,4.0009441,SMS,digital_retention,False,C1,app_push,"Capable, VoLTE=no: +0.023 — VoLTE non-adoption raises risk; EWANO (superapp_financial) 1/0/-1: +0.005 — EWANO financial engagement pattern"
1997,0.0559,0.3784,Low,Low model risk,Monitor: include in quarterly digital health SMS (no outbound call).,R00_MONITOR,P4,4.0009441,SMS,monitor_only,False,C0,,Persian birth month 1–12: +0.005 — Increases predicted churn risk; EWANO (superapp_financial) 1/0/-1: +0.004 — EWANO financial engagement pattern
2026,0.0559,0.6209,Low,Multi-product ecosystem power user,"VIP Loyalty Preservation: premium bundle retention, priority support queue, cross-product rewards (Rubika + EWANO + Hamrah Man), no aggressive discounting.",R12_ECOSYSTEM_POWER_USER,P4,4.0009441,app_push,digital_retention,False,C1,SMS,2G=0 … 5G=3: +0.023 — Increases predicted churn risk; log1p(monthly spend): +0.019 — Increases predicted churn risk
2035,0.0559,0.1028,Low,VoLTE not adopted (data-capable),VoLTE Activation Push: one-tap provisioning SMS + 5GB bonus data after first successful VoLTE call within 14 days (tracked via network provisioning).,R03_VOLTE_ENABLE,P4,4.0009441,SMS,digital_retention,False,C1,app_push,"Capable, VoLTE=no: +0.020 — VoLTE non-adoption raises risk; Night data pack 1/0/-1: +0.003 — Increases predicted churn risk"
2041,0.0559,0.6952,Low,High monthly spend or bill spike vs history,Bill Shock Prevention: proactive SMS with itemized spend + optional plan downgrade or 15% discount on next monthly invoice for 6-month stay commitment (digital accept).,R05_BILL_SHOCK,P4,4.0009441,SMS,digital_retention,False,C1,app_push,≥2 ecosystem + modern network: +0.008 — Increases predicted churn risk; Persian birth month 1–12: +0.006 — Increases predicted churn risk
2045,0.0559,0.9401,Low,First-year postpaid subscriber,Postpaid Loyalty Lock: 10% loyalty discount on months 7–12 when customer accepts e-bill + auto-pay setup within 14 days (contract amendment digital).,R08_POSTPAID_EARLY,P4,4.0009441,app_push,digital_retention,False,C1,SMS,SIM tenure months: +0.012 — Increases predicted churn risk; Monthly bill vs lifetime ARPU: +0.009 — Spend spike vs history raises risk
2061,0.0559,0.0667,Low,High monthly spend or bill spike vs history,Bill Shock Prevention: proactive SMS with itemized spend + optional plan downgrade or 15% discount on next monthly invoice for 6-month stay commitment (digital accept).,R05_BILL_SHOCK,P4,4.0009441,SMS,digital_retention,False,C1,app_push,≥2 ecosystem + modern network: +0.008 — Increases predicted churn risk; Monthly bill vs lifetime ARPU: +0.004 — Spend spike vs history raises risk
2064,0.0559,0.0352,Low,Multi-product ecosystem power user,"VIP Loyalty Preservation: premium bundle retention, priority support queue, cross-product rewards (Rubika + EWANO + Hamrah Man), no aggressive discounting.",R12_ECOSYSTEM_POWER_USER,P4,4.0009441,app_push,digital_retention,False,C1,SMS,Count ecosystem yes (capable): +0.013 — Increases predicted churn risk; ≥2 ecosystem + modern network: +0.010 — Increases predicted churn risk
2067,0.0559,0.2029,Low,Legacy 2G / voice-centric line,Legacy Migration Offer: free SIM swap + 3-month introductory 4G data pack (5GB/month) at 40% discount when upgrading network generation in-store or app.,R07_LEGACY_2G,P4,4.0009441,SMS,digital_retention,False,C1,app_push,Monthly bill vs lifetime ARPU: +0.017 — Spend spike vs history raises risk; Customer age: +0.007 — Increases predicted churn risk
2090,0.0559,0.2266,Low,Low model risk,Monitor: include in quarterly digital health SMS (no outbound call).,R00_MONITOR,P4,4.0009441,SMS,monitor_only,False,C0,,Night data pack 1/0/-1: +0.004 — Increases predicted churn risk; Intl roaming 1/0/-1: +0.004 — Increases predicted churn risk
2107,0.0559,0.6016,Low,VoLTE not adopted (data-capable),VoLTE Activation Push: one-tap provisioning SMS + 5GB bonus data after first successful VoLTE call within 14 days (tracked via network provisioning).,R03_VOLTE_ENABLE,P4,4.0009441,SMS,digital_retention,False,C1,app_push,"Capable, VoLTE=no: +0.020 — VoLTE non-adoption raises risk; Persian birth month 1–12: +0.005 — Increases predicted churn risk"
2113,0.0559,0.4892,Low,Low VAS penetration (1–2 products),"Stickiness Cross-sell: 7-day international roaming pass + super-app financial wallet activation with 50,000 Toman cashback on first bill payment via wallet.",R06_VAS_PARTIAL,P4,4.0009441,app_push,digital_retention,False,C1,SMS,Monthly bill vs lifetime ARPU: +0.004 — Spend spike vs history raises risk; Gender male: +0.001 — Increases predicted churn risk
2116,0.0559,0.0763,Low,Multi-product ecosystem power user,"VIP Loyalty Preservation: premium bundle retention, priority support queue, cross-product rewards (Rubika + EWANO + Hamrah Man), no aggressive discounting.",R12_ECOSYSTEM_POWER_USER,P4,4.0009441,app_push,digital_retention,False,C1,SMS,2G=0 … 5G=3: +0.024 — Increases predicted churn risk; log1p(monthly spend): +0.017 — Increases predicted churn risk
2118,0.0559,0.8241,Low,Low model risk,Monitor: include in quarterly digital health SMS (no outbound call).,R00_MONITOR,P4,4.0009441,SMS,monitor_only,False,C0,,≥2 ecosystem + modern network: +0.009 — Increases predicted churn risk; Sum Hamrah Man+Rubika+EWANO+VoLTE yes: +0.004 — Low digital engagement raises risk
2128,0.0559,0.2818,Low,VoLTE not adopted (data-capable),VoLTE Activation Push: one-tap provisioning SMS + 5GB bonus data after first successful VoLTE call within 14 days (tracked via network provisioning).,R03_VOLTE_ENABLE,P4,4.0009441,SMS,digital_retention,False,C1,app_push,"Capable, VoLTE=no: +0.027 — VoLTE non-adoption raises risk; Night data pack 1/0/-1: +0.003 — Increases predicted churn risk"
2132,0.0559,0.6645,Low,Low model risk,Monitor: include in quarterly digital health SMS (no outbound call).,R00_MONITOR,P4,4.0009441,SMS,monitor_only,False,C0,,Night data pack 1/0/-1: +0.003 — Increases predicted churn risk; Rubika (superapp_social) 1/0/-1: +0.002 — Rubika adoption may lower risk when active
2139,0.0559,0.1441,Low,Low model risk,Monitor: include in quarterly digital health SMS (no outbound call).,R00_MONITOR,P4,4.0009441,SMS,monitor_only,False,C0,,Customer age: +0.013 — Increases predicted churn risk; Persian birth month 1–12: +0.004 — Increases predicted churn risk
2152,0.0559,0.1768,Low,Legacy 2G / voice-centric line,Legacy Migration Offer: free SIM swap + 3-month introductory 4G data pack (5GB/month) at 40% discount when upgrading network generation in-store or app.,R07_LEGACY_2G,P4,4.0009441,SMS,digital_retention,False,C1,app_push,Monthly bill vs lifetime ARPU: +0.022 — Spend spike vs history raises risk; Persian birth month 1–12: +0.001 — Increases predicted churn risk
2155,0.0559,0.0522,Low,Legacy 2G / voice-centric line,Legacy Migration Offer: free SIM swap + 3-month introductory 4G data pack (5GB/month) at 40% discount when upgrading network generation in-store or app.,R07_LEGACY_2G,P4,4.0009441,SMS,digital_retention,False,C1,app_push,Customer age: +0.014 — Increases predicted churn risk; Persian birth month 1–12: +0.007 — Increases predicted churn risk
2171,0.0559,0.353,Low,Low model risk,Monitor: include in quarterly digital health SMS (no outbound call).,R00_MONITOR,P4,4.0009441,SMS,monitor_only,False,C0,,SIM tenure months: +0.010 — Increases predicted churn risk; Persian birth month 1–12: +0.008 — Increases predicted churn risk
2178,0.0559,0.2272,Low,High monthly spend or bill spike vs history,Bill Shock Prevention: proactive SMS with itemized spend + optional plan downgrade or 15% discount on next monthly invoice for 6-month stay commitment (digital accept).,R05_BILL_SHOCK,P4,4.0009441,SMS,digital_retention,False,C1,app_push,2G=0 … 5G=3: +0.018 — Increases predicted churn risk; log1p(monthly spend): +0.017 — Increases predicted churn risk
2182,0.0559,0.4741,Low,Multi-product ecosystem power user,"VIP Loyalty Preservation: premium bundle retention, priority support queue, cross-product rewards (Rubika + EWANO + Hamrah Man), no aggressive discounting.",R12_ECOSYSTEM_POWER_USER,P4,4.0009441,app_push,digital_retention,False,C1,SMS,Count ecosystem yes (capable): +0.011 — Increases predicted churn risk; Intl roaming 1/0/-1: +0.004 — Increases predicted churn risk
2187,0.0559,0.135,Low,Legacy 2G / voice-centric line,Legacy Migration Offer: free SIM swap + 3-month introductory 4G data pack (5GB/month) at 40% discount when upgrading network generation in-store or app.,R07_LEGACY_2G,P4,4.0009441,SMS,digital_retention,False,C1,app_push,Persian birth month 1–12: +0.017 — Increases predicted churn risk; Monthly bill vs lifetime ARPU: +0.013 — Spend spike vs history raises risk
2188,0.0559,0.0467,Low,Multi-product ecosystem power user,"VIP Loyalty Preservation: premium bundle retention, priority support queue, cross-product rewards (Rubika + EWANO + Hamrah Man), no aggressive discounting.",R12_ECOSYSTEM_POWER_USER,P4,4.0009441,app_push,digital_retention,False,C1,SMS,2G=0 … 5G=3: +0.026 — Increases predicted churn risk; log1p(monthly spend): +0.018 — Increases predicted churn risk
2191,0.0559,0.2322,Low,Low model risk,Monitor: include in quarterly digital health SMS (no outbound call).,R00_MONITOR,P4,4.0009441,SMS,monitor_only,False,C0,,≥2 ecosystem + modern network: +0.009 — Increases predicted churn risk; Customer age: +0.004 — Increases predicted churn risk
2196,0.0559,0.0354,Low,Legacy 2G / voice-centric line,Legacy Migration Offer: free SIM swap + 3-month introductory 4G data pack (5GB/month) at 40% discount when upgrading network generation in-store or app.,R07_LEGACY_2G,P4,4.0009441,SMS,digital_retention,False,C1,app_push,Monthly bill vs lifetime ARPU: +0.020 — Spend spike vs history raises risk; Gender male: +0.000 — Increases predicted churn risk
2204,0.0559,0.0607,Low,High monthly spend or bill spike vs history,Bill Shock Prevention: proactive SMS with itemized spend + optional plan downgrade or 15% discount on next monthly invoice for 6-month stay commitment (digital accept).,R05_BILL_SHOCK,P4,4.0009441,SMS,digital_retention,False,C1,app_push,log1p(monthly spend): +0.024 — Increases predicted churn risk; 2G=0 … 5G=3: +0.021 — Increases predicted churn risk
2214,0.0559,0.4853,Low,First-year postpaid subscriber,Postpaid Loyalty Lock: 10% loyalty discount on months 7–12 when customer accepts e-bill + auto-pay setup within 14 days (contract amendment digital).,R08_POSTPAID_EARLY,P4,4.0009441,app_push,digital_retention,False,C1,SMS,Monthly bill vs lifetime ARPU: +0.017 — Spend spike vs history raises risk; SIM tenure months: +0.007 — Increases predicted churn risk
2216,0.0559,0.8514,Low,Low model risk,Monitor: include in quarterly digital health SMS (no outbound call).,R00_MONITOR,P4,4.0009441,SMS,monitor_only,False,C0,,≥2 ecosystem + modern network: +0.010 — Increases predicted churn risk; EWANO yes on capable: +0.004 — Increases predicted churn risk
2218,0.0559,0.1838,Low,Low model risk,Monitor: include in quarterly digital health SMS (no outbound call).,R00_MONITOR,P4,4.0009441,SMS,monitor_only,False,C0,,Persian birth month 1–12: +0.005 — Increases predicted churn risk; EWANO (superapp_financial) 1/0/-1: +0.002 — EWANO financial engagement pattern
2222,0.0559,0.0294,Low,Low model risk,Monitor: include in quarterly digital health SMS (no outbound call).,R00_MONITOR,P4,4.0009441,SMS,monitor_only,False,C0,,Customer age: +0.005 — Increases predicted churn risk; Night data pack 1/0/-1: +0.004 — Increases predicted churn risk
2235,0.0559,0.8233,Low,Low VAS penetration (1–2 products),"Stickiness Cross-sell: 7-day international roaming pass + super-app financial wallet activation with 50,000 Toman cashback on first bill payment via wallet.",R06_VAS_PARTIAL,P4,4.0009441,app_push,digital_retention,False,C1,SMS,Customer age: +0.010 — Increases predicted churn risk; Age band ordinal: +0.004 — Increases predicted churn risk
2243,0.0559,0.4975,Low,Legacy 2G / voice-centric line,Legacy Migration Offer: free SIM swap + 3-month introductory 4G data pack (5GB/month) at 40% discount when upgrading network generation in-store or app.,R07_LEGACY_2G,P4,4.0009441,SMS,digital_retention,False,C1,app_push,Monthly bill vs lifetime ARPU: +0.024 — Spend spike vs history raises risk; Persian birth month 1–12: +0.006 — Increases predicted churn risk
2245,0.0559,0.2243,Low,Low model risk,Monitor: include in quarterly digital health SMS (no outbound call).,R00_MONITOR,P4,4.0009441,SMS,monitor_only,False,C0,,Monthly bill vs lifetime ARPU: +0.011 — Spend spike vs history raises risk; Hamrah Man yes (legacy name): +0.001 — Increases predicted churn risk
2255,0.0559,0.4492,Low,High monthly spend or bill spike vs history,Bill Shock Prevention: proactive SMS with itemized spend + optional plan downgrade or 15% discount on next monthly invoice for 6-month stay commitment (digital accept).,R05_BILL_SHOCK,P4,4.0009441,SMS,digital_retention,False,C1,app_push,2G=0 … 5G=3: +0.019 — Increases predicted churn risk; Cumulative spend per month of tenure: +0.006 — Increases predicted churn risk
2257,0.0559,0.3573,Low,Low model risk,Monitor: include in quarterly digital health SMS (no outbound call).,R00_MONITOR,P4,4.0009441,SMS,monitor_only,False,C0,,SIM tenure months: +0.017 — Increases predicted churn risk; Night data pack 1/0/-1: +0.004 — Increases predicted churn risk
2258,0.0559,0.103,Low,Low model risk,Monitor: include in quarterly digital health SMS (no outbound call).,R00_MONITOR,P4,4.0009441,SMS,monitor_only,False,C0,,≥2 ecosystem + modern network: +0.010 — Increases predicted churn risk; Persian birth month 1–12: +0.005 — Increases predicted churn risk
2259,0.0559,0.609,Low,VoLTE not adopted (data-capable),VoLTE Activation Push: one-tap provisioning SMS + 5GB bonus data after first successful VoLTE call within 14 days (tracked via network provisioning).,R03_VOLTE_ENABLE,P4,4.0009441,SMS,digital_retention,False,C1,app_push,"Capable, VoLTE=no: +0.020 — VoLTE non-adoption raises risk; Customer age: +0.005 — Increases predicted churn risk"
2268,0.0559,0.2303,Low,Multi-product ecosystem power user,"VIP Loyalty Preservation: premium bundle retention, priority support queue, cross-product rewards (Rubika + EWANO + Hamrah Man), no aggressive discounting.",R12_ECOSYSTEM_POWER_USER,P4,4.0009441,app_push,digital_retention,False,C1,SMS,2G=0 … 5G=3: +0.022 — Increases predicted churn risk; Cumulative spend per month of tenure: +0.015 — Increases predicted churn risk
2293,0.0559,0.9462,Low,High monthly spend or bill spike vs history,Bill Shock Prevention: proactive SMS with itemized spend + optional plan downgrade or 15% discount on next monthly invoice for 6-month stay commitment (digital accept).,R05_BILL_SHOCK,P4,4.0009441,SMS,digital_retention,False,C1,app_push,≥2 ecosystem + modern network: +0.009 — Increases predicted churn risk; Sum Hamrah Man+Rubika+EWANO+VoLTE yes: +0.003 — Low digital engagement raises risk
